,Product_code,Warehouse,1 Month Forecast,MAE,MSE,RMSE,Mean,STD,MSE/Mean,RMSE/STD,KS Test Value,KS p-Value,Status
1288,Product_1032,Whse_J...Sequential,1917.602831,720.536302,726577.5,852.3951548,1733.333333,973.2534214,419.1793269,0.875820353,0.166666667,0.998485294,deploy
1289,Product_1033,Whse_J...Sequential,428.0024182,380.3836042,259612.0949,509.5214372,366.6666667,221.1083194,708.0329862,2.304397404,0.166666667,0.998485294,deploy
1290,Product_1034,Whse_J...Sequential,12241.37092,2421.476131,11026836.87,3320.668136,6025,2644.845616,1830.180393,1.255524374,0.416666667,0.255775185,retrain
1291,Product_1035,Whse_J...Sequential,410.0986218,360.2236731,208682.4541,456.8177471,158.3333333,128.0190958,1317.994447,3.568356301,0.416666667,0.255775185,retrain
1292,Product_1036,Whse_J...Sequential,2953.798046,2842.055381,9666249.37,3109.059242,1675,2459.717125,5770.895147,1.263990567,0.666666667,0.007859014,retrain
1293,Product_1037,Whse_J...Sequential,1553.436019,440.3821543,267743.9376,517.4397912,433.3333333,422.9525847,617.8706251,1.223399052,0.333333333,0.53609777,deploy and monitor
1294,Product_1038,Whse_J...Sequential,-98.17980256,527.4105821,449008.9691,670.0813153,241.6666667,246.5033243,1857.968148,2.718345958,0.416666667,0.255775185,retrain
1295,Product_1039,Whse_J...Sequential,400.5158967,1087.414332,1933340.419,1390.446122,876.9230769,770.7676954,2204.686442,1.803975608,0.461538462,0.126487703,retrain
1296,Product_1040,Whse_J...Sequential,621.5982721,594.4794139,558005.8509,746.9978922,325,291.9046648,1716.94108,2.559047464,0.583333333,0.031436056,retrain
1297,Product_1041,Whse_J...Sequential,83.16238107,351.0267956,294677.8999,542.8424264,241.6666667,225.3084306,1219.356827,2.40933029,0.416666667,0.255775185,retrain
1298,Product_1042,Whse_J...Sequential,491.2614141,592.0658678,489621.9548,699.7299156,316.6666667,151.8405597,1546.174594,4.608320183,0.666666667,0.007859014,retrain
1299,Product_1043,Whse_J...Sequential,211.0284103,464.927284,293489.5534,541.7467613,775,438.0353867,378.6961979,1.236764832,0.25,0.868981671,deploy
1300,Product_1044,Whse_J...Sequential,126.9949172,247.9255642,97248.26677,311.8465436,183.3333333,146.2494065,530.4450915,2.132292713,0.5,0.099546772,retrain
1301,Product_1045,Whse_J...Sequential,1900.24701,578.8149625,448872.6353,669.9795783,1100,463.6809248,408.0660321,1.444915118,0.5,0.099546772,retrain
1302,Product_1046,Whse_J...Sequential,1514.696554,367.9727012,306517.3028,553.640048,191.6666667,144.0968039,1599.22071,3.842139681,0.5,0.099546772,retrain
1303,Product_1047,Whse_C...Sequential,29965.09441,70491.24798,7114386334,84346.82172,67000,72532.75122,106184.8707,1.162879117,0.4,0.417523653,deploy and monitor
1304,Product_1047,Whse_J...Sequential,158491.9905,59654.3206,5287518662,72715.32618,44166.66667,17539.63765,119717.4037,4.145771289,0.583333333,0.031436056,retrain
1305,Product_1048,Whse_J...Sequential,158384.1583,80601.46239,7699540156,87747.02363,114000,42000,67539.82593,2.089214848,0.6,0.052447552,retrain
1306,Product_1049,Whse_J...Sequential,18.27026482,87.91941346,9507.379187,97.50579053,121.5,57.19047123,78.25003446,1.704930707,0.333333333,0.53609777,deploy and monitor
1307,Product_1050,Whse_J...Sequential,-95.87132817,260.6018267,90001.37595,300.0022932,205,82.66196223,439.0311022,3.629266535,0.5,0.099546772,retrain
1308,Product_1051,Whse_J...Sequential,155.7742689,399.3947512,200389.9335,447.6493421,200,239.1903008,1001.949668,1.871519625,0.666666667,0.007859014,retrain
1309,Product_1052,Whse_J...Sequential,-58.31518294,240.8129749,94194.92733,306.9119211,106.5,59.5545968,884.4594115,5.153454773,0.583333333,0.031436056,retrain
1310,Product_1052,Whse_S...Sequential,16.58224172,2539.694968,12146605.1,3485.198001,1862.181818,2454.542424,6522.781495,1.419897235,0.454545455,0.211476088,retrain
1311,Product_1053,Whse_A...Sequential,-18.69750267,79.42471158,10607.90661,102.9946922,120.4166667,77.59881693,88.0933421,1.327271423,0.333333333,0.53609777,deploy and monitor
1312,Product_1054,Whse_A...Sequential,2.736705108,41.96546686,3565.166206,59.70901277,23,25.06657801,155.0072264,2.382016913,0.333333333,0.53609777,deploy and monitor
1313,Product_1055,Whse_J...Sequential,-20.29666356,129.3173773,22915.95416,151.3801644,116.5,83.47903929,196.7034692,1.813391309,0.416666667,0.255775185,retrain
1314,Product_1056,Whse_J...Sequential,-49.18190479,174.2722135,51371.24112,226.6522471,72,32.31098884,713.4894599,7.014710946,0.5,0.099546772,retrain
1315,Product_1057,Whse_J...Sequential,-3.49133178,119.0752473,20602.36009,143.5352225,85.5,49.24175058,240.9632759,2.914909011,0.416666667,0.255775185,retrain
1316,Product_1058,Whse_J...Sequential,3.395245106,110.3202642,23308.31906,152.6706228,25,23.72762104,932.3327626,6.434299611,0.583333333,0.031436056,retrain
1317,Product_1059,Whse_J...Sequential,-44.81855418,136.2442406,29423.46824,171.5327031,116,63.60817558,253.6505883,2.696708428,0.5,0.099546772,retrain
1318,Product_1060,Whse_J...Sequential,-101.8126901,92.38054589,18247.06643,135.0817028,71,112.9645962,257.0009356,1.195787949,0.25,0.868981671,deploy
1319,Product_1061,Whse_J...Sequential,8.489388758,39.95967329,3130.836122,55.95387495,24.5,25.39192785,127.7892295,2.203608772,0.416666667,0.255775185,retrain
1320,Product_1062,Whse_J...Sequential,52.57514617,67.12569501,6694.818782,81.82187227,58,37.49666652,115.42791,2.182110568,0.333333333,0.53609777,deploy and monitor
1321,Product_1063,Whse_J...Sequential,-2.981173701,15.01721487,429.0058062,20.71245534,9,6.244997998,47.6673118,3.316647234,0.416666667,0.255775185,retrain
1322,Product_1064,Whse_S...Sequential,662.6062214,1671.730575,5075244.221,2252.830269,2470.8,1954.166155,2054.089453,1.152834555,0.4,0.417523653,deploy and monitor
1323,Product_1065,Whse_S...Sequential,2246.732301,1995.862996,6273911.62,2504.777759,1603.7,2169.809948,3912.147921,1.154376567,0.6,0.052447552,retrain
1324,Product_1066,Whse_S...Sequential,-175.3782031,2943.929863,12569831.12,3545.395764,1994.6,1489.637016,6301.930774,2.380040053,0.3,0.786929788,deploy
1325,Product_1067,Whse_S...Sequential,6566.735169,5658.170637,43048191.22,6561.112042,2578.4,2368.845086,16695.69936,2.769751421,0.8,0.002056767,retrain
1326,Product_1068,Whse_S...Sequential,1618.987251,936.8429883,1310966.158,1144.974304,1099,1291.965092,1192.871845,0.886226966,0.5,0.167821343,retrain
1327,Product_1069,Whse_S...Sequential,18345.89593,7987.519698,89294354.58,9449.569016,1330.333333,3992.857108,67121.78997,2.366618379,0.833333333,0.00020413,retrain
1328,Product_1070,Whse_S...Sequential,747.7142416,779.3799202,894590.5551,945.8279733,5,16.58312395,178918.111,57.0355728,0.833333333,0.00020413,retrain
1329,Product_1071,Whse_S...Sequential,1810.902828,1906.961495,10313764.19,3211.504973,22,68.85249935,468807.4633,46.64325919,0.916666667,1.78E-05,retrain
1330,Product_1072,Whse_S...Sequential,8841.746495,2245.205556,9353458.657,3058.342469,99.16666667,286.6606104,94320.5915,10.66886192,0.833333333,0.00020413,retrain
1331,Product_1073,Whse_S...Sequential,4602.670013,4016.849483,24883519.36,4988.338336,5019.6,4469.15921,4957.271368,1.116169307,0.4,0.417523653,deploy and monitor
1332,Product_1074,Whse_S...Sequential,1927.266586,960.8288191,2124035.424,1457.407089,169.3,162.8877221,12545.98597,8.947310889,0.8,0.002056767,retrain
1333,Product_1075,Whse_S...Sequential,424.2986274,1008.280143,2221067.518,1490.324635,174,232.3338116,12764.75585,6.414583503,0.7,0.012340601,retrain
1334,Product_1076,Whse_S...Sequential,655.5919224,459.3724638,354196.9868,595.1445092,155.0909091,209.1239104,2283.802377,2.84589413,0.545454545,0.074660633,retrain
1335,Product_1077,Whse_S...Sequential,1938.842013,3492.991672,16744045.12,4091.948817,194.6153846,237.0529115,86036.59549,17.26175305,1,1.92E-07,retrain
1336,Product_1078,Whse_C...Sequential,34795.20355,28019.19146,1978441410,44479.67412,22371.77778,30191.29423,88434.69793,1.473261589,0.333333333,0.730111065,deploy
1337,Product_1078,Whse_S...Sequential,9899.53765,9878.153578,132131952.1,11494.86634,6753.454545,7738.91024,19565.0909,1.485333978,0.636363636,0.020739065,retrain
1338,Product_1079,Whse_S...Sequential,2500.321423,2364.262202,8935855.141,2989.290073,358.3333333,816.9642315,24937.27016,3.659021972,0.833333333,0.00020413,retrain
1339,Product_1080,Whse_S...Sequential,408.459806,661.1764949,877793.4597,936.9063239,490,578.2855696,1791.415224,1.62014474,0.6,0.052447552,retrain
1340,Product_1081,Whse_S...Sequential,972.9602628,1157.575274,2176446.616,1475.278488,838.8888889,784.4948048,2594.439675,1.880545898,0.222222222,0.989469354,deploy
1341,Product_1082,Whse_S...Sequential,219.6349588,438.5396059,462816.537,680.3062083,88.9,100.3139572,5206.035287,6.78177023,0.7,0.012340601,retrain
1342,Product_1087,Whse_S...Sequential,-314.2436755,302.3699035,152556.1807,390.5844092,225.4,226.0235386,676.8242266,1.728069614,0.3,0.786929788,deploy
1343,Product_1088,Whse_S...Sequential,47.45936369,160.7184035,41266.12685,203.1406578,135.5,159.672947,304.5470616,1.272229652,0.3,0.786929788,deploy
1344,Product_1089,Whse_S...Sequential,1419.24503,209.3046783,131470.3791,362.5884431,33.83333333,79.97482243,3885.824012,4.53378241,0.583333333,0.031436056,retrain
1345,Product_1090,Whse_S...Sequential,660.6947211,966.7652507,1767999.199,1329.66131,116.6666667,187.453698,15154.27885,7.093278629,0.583333333,0.031436056,retrain
1346,Product_1091,Whse_J...Sequential,6.33691787,15.89290216,385.7248951,19.63988022,6.333333333,10.11873949,60.90393081,1.940941383,0.583333333,0.031436056,retrain
1347,Product_1092,Whse_S...Sequential,116.868149,58.97716515,8898.155786,94.3300365,0.25,0.829156198,35592.62314,113.7663046,0.666666667,0.007859014,retrain
1348,Product_1093,Whse_A...Sequential,8.110700304,68.36668131,8960.530646,94.66007948,51.5,53.34244714,173.9908863,1.774573244,0.333333333,0.53609777,deploy and monitor
1349,Product_1093,Whse_J...Sequential,57.30599639,80.89641192,13369.77506,115.6277435,56.75,53.323111,235.5907499,2.168435811,0.25,0.868981671,deploy
1350,Product_1093,Whse_S...Sequential,211.6701717,102.0645774,15671.78143,125.1869859,74.2,58.46332184,211.2099923,2.141291017,0.4,0.417523653,deploy and monitor
1351,Product_1094,Whse_A...Sequential,33.42242026,41.05424786,2192.600681,46.82521415,36.83333333,21.99558036,59.52762029,2.128846495,0.25,0.868981671,deploy
1352,Product_1094,Whse_J...Sequential,20.34871852,41.29271328,2380.945644,48.79493461,25.75,18.96982253,92.46390849,2.572239911,0.333333333,0.53609777,deploy and monitor
1353,Product_1094,Whse_S...Sequential,71.00273102,73.94229596,8277.911508,90.98302868,19.91666667,49.98742898,415.6273561,1.820118189,0.666666667,0.007859014,retrain
1354,Product_1095,Whse_A...Sequential,1.898022457,20.06671815,691.8131675,26.30234148,11.41666667,11.28759152,60.59677379,2.330199622,0.333333333,0.53609777,deploy and monitor
1355,Product_1095,Whse_S...Sequential,8.518473594,21.02713762,656.1241509,25.61492047,23.1,19.94718025,28.40364289,1.284137414,0.2,0.994457555,deploy
1356,Product_1096,Whse_J...Sequential,45.43527921,15.37556766,342.4976974,18.50669331,11.4,7.102112362,30.04365767,2.605801256,0.6,0.052447552,retrain
1357,Product_1097,Whse_J...Sequential,85.63675476,95.61535116,16899.234,129.9970538,26.54545455,28.09193879,636.6149793,4.627557207,0.454545455,0.211476088,retrain
1358,Product_1098,Whse_J...Sequential,-1.491767683,32.64046545,2211.493335,47.02651736,15.4,18.56986807,143.6034633,2.53240988,0.6,0.052447552,retrain
1359,Product_1099,Whse_J...Sequential,21.52706802,8.245581121,104.9204846,10.24307008,3.4,3.693237063,30.85896605,2.773466718,0.4,0.417523653,deploy and monitor
1360,Product_1100,Whse_J...Sequential,28.08828348,7.064907038,107.0391529,10.34597279,1.090909091,1.311109555,98.1192235,7.891005561,0.636363636,0.020739065,retrain
1361,Product_1101,Whse_C...Sequential,30123.5886,26225.28355,1537813758,39214.96854,7846.153846,8150.942879,195995.8711,4.811095983,0.769230769,0.000499971,retrain
1362,Product_1101,Whse_S...Sequential,39158.25381,46919.39798,3727995061,61057.30965,37833.33333,34168.29264,98537.31439,1.786958169,0.5,0.099546772,retrain
1363,Product_1102,Whse_S...Sequential,3520.59282,1649.692978,3895610.526,1973.730105,1766.1,1168.944349,2205.770073,1.688472259,0.5,0.167821343,retrain
1364,Product_1103,Whse_S...Sequential,74.98963973,33.13187652,1289.141246,35.90461316,20.14285714,16.71123293,63.99992001,2.148531667,0.285714286,0.962703963,deploy
1365,Product_1104,Whse_A...Sequential,16288.73278,8400.050494,210694928.7,14515.33426,8225,12817.37915,25616.40471,1.132472878,0.25,0.868981671,deploy
1366,Product_1104,Whse_J...Sequential,7737.464656,3330.463071,15414745.87,3926.161722,5083.333333,2531.413746,3032.409023,1.550975903,0.333333333,0.53609777,deploy and monitor
1367,Product_1105,Whse_J...Sequential,604.1185976,995.4654336,4051551.221,2012.846547,533.3333333,723.8016917,7596.65854,2.780936505,0.333333333,0.53609777,deploy and monitor
1368,Product_1106,Whse_J...Sequential,1079.447865,6901.44907,60847265.85,7800.465746,8016.666667,5308.300628,7590.095533,1.469484547,0.333333333,0.53609777,deploy and monitor
1369,Product_1107,Whse_A...Sequential,850.3183015,979.1364655,1458163.573,1207.544439,1083.333333,972.8252098,1345.997145,1.24127585,0.25,0.868981671,deploy
1370,Product_1107,Whse_J...Sequential,3187.539664,2754.851835,15914829.2,3989.339444,3150,1973.364302,5052.326729,2.021592992,0.583333333,0.031436056,retrain
1371,Product_1108,Whse_S...Sequential,-220.7110361,735.668611,920178.4879,959.2593434,250,433.0127019,3680.713952,2.215314561,0.333333333,0.53609777,deploy and monitor
1372,Product_1109,Whse_S...Sequential,-304.342671,1411.887503,4380744.373,2093.022784,1208.333333,1391.317321,3625.443619,1.504346098,0.416666667,0.255775185,retrain
1373,Product_1110,Whse_J...Sequential,6.713622228,14.01670203,370.5562241,19.24983699,10.41666667,10.95793726,35.57339751,1.756702611,0.416666667,0.255775185,retrain
1374,Product_1111,Whse_J...Sequential,26.42898467,15.74622495,358.3587588,18.93036605,10.16666667,11.58183444,35.24840251,1.634487711,0.416666667,0.255775185,retrain
1375,Product_1112,Whse_J...Sequential,20.8734732,18.18418415,661.9289479,25.72797986,11.75,11.46098454,56.33437854,2.244831565,0.5,0.099546772,retrain
1376,Product_1113,Whse_J...Sequential,8.09303335,11.04352979,179.9440631,13.41432306,6.25,9.381941874,28.7910501,1.429802405,0.333333333,0.53609777,deploy and monitor
1377,Product_1114,Whse_J...Sequential,-848.8027497,407.8470076,265385.7272,515.1560222,347.5,325.8098883,763.6999344,1.581155271,0.5,0.099546772,retrain
1378,Product_1115,Whse_J...Sequential,47.19889333,392.8078078,206333.466,454.2394369,305.8333333,415.7815599,674.6598343,1.092495389,0.416666667,0.255775185,retrain
1379,Product_1116,Whse_J...Sequential,12.87735813,24.87430382,1755.756261,41.90174532,20,42.04957392,87.78781303,0.996484421,0.5,0.099546772,retrain
1380,Product_1117,Whse_J...Sequential,18.28500992,17.65995945,959.6482508,30.97818992,11.33333333,27.3506043,84.67484566,1.132632741,0.333333333,0.53609777,deploy and monitor
1381,Product_1118,Whse_J...Sequential,0.546953682,33.76714953,2026.314116,45.01459892,22.91666667,29.3355823,88.42097959,1.534470953,0.333333333,0.53609777,deploy and monitor
1382,Product_1118,Whse_S...Sequential,155.6552368,96.2169491,14030.82109,118.4517669,4.75,15.16094214,2953.857071,7.812955541,0.75,0.001496955,retrain
1383,Product_1119,Whse_J...Sequential,-4.397752766,27.30567961,981.4288592,31.32776499,8.25,8.757139944,118.9610738,3.577396866,0.416666667,0.255775185,retrain
1384,Product_1120,Whse_J...Sequential,-3.321752842,105.6114911,23675.48403,153.8683984,64.5,59.95623404,367.061768,2.566345283,0.333333333,0.53609777,deploy and monitor
1385,Product_1121,Whse_J...Sequential,24.34261634,109.8032776,23221.15165,152.38488,70.91666667,90.45390938,327.4427964,1.684668811,0.416666667,0.255775185,retrain
1386,Product_1122,Whse_J...Sequential,94.4947079,199.9993469,56905.31387,238.548347,121.8333333,138.1616404,467.0750796,1.726588844,0.416666667,0.255775185,retrain
1387,Product_1123,Whse_J...Sequential,-4.696766529,109.8898027,22703.65682,150.6773268,64.25,102.6110171,353.3643085,1.468432251,0.416666667,0.255775185,retrain
1388,Product_1124,Whse_J...Sequential,-31.91148454,132.2546467,23310.99319,152.6793804,50.58333333,27.55738961,460.843358,5.540415204,0.416666667,0.255775185,retrain
1389,Product_1125,Whse_J...Sequential,436.5602274,247.3178846,88142.11661,296.8873804,98.16666667,153.1942304,897.8823424,1.937980168,0.416666667,0.255775185,retrain
1390,Product_1126,Whse_J...Sequential,437.5588465,620.4962795,649721.6001,806.0531,249.1666667,286.7478083,2607.578328,2.811017475,0.5,0.099546772,retrain
1391,Product_1127,Whse_S...Sequential,3904.549841,2856.110496,10377507.58,3221.41391,1416.666667,2099.933861,7325.299468,1.534054938,0.5,0.099546772,retrain
1392,Product_1128,Whse_S...Sequential,3188.785468,3801.257924,27541908.65,5248.038553,4083.333333,3707.162737,6744.957221,1.41564828,0.25,0.868981671,deploy
1393,Product_1129,Whse_S...Sequential,5674.098861,2451.392804,8327187.842,2885.686719,1076.923077,1206.491319,7732.388711,2.391800649,0.538461538,0.044272446,retrain
1394,Product_1130,Whse_S...Sequential,3.09E-16,194.2264011,81389.06419,285.2876867,191.6666667,225.3084306,424.6385958,1.266209551,0.583333333,0.031436056,retrain
1395,Product_1131,Whse_C...Sequential,-81.90218679,676.4032827,861801.2736,928.3325232,600,663.3249581,1436.335456,1.399513936,0.7,0.012340601,retrain
1396,Product_1132,Whse_C...Sequential,16082.98577,8210.820814,86691052.83,9310.803018,3650,5016.722037,23750.97338,1.855953539,0.75,0.001496955,retrain
1397,Product_1133,Whse_S...Sequential,14071.63504,3314.116981,16085223.39,4010.638776,5683.333333,4233.562986,2830.244585,0.947343594,0.333333333,0.53609777,deploy and monitor
1398,Product_1134,Whse_J...Sequential,90348.54407,45216.54906,2899788043,53849.68007,62833.33333,33597.03195,46150.47284,1.602810634,0.583333333,0.031436056,retrain
1399,Product_1135,Whse_C...Sequential,33675.40123,25868.66496,1135397313,33695.65718,13250,25508.57699,85690.36322,1.320954014,0.666666667,0.007859014,retrain
1400,Product_1135,Whse_J...Sequential,180093.2277,40463.48982,2552938828,50526.61505,108083.3333,28871.723,23620.0971,1.750038093,0.333333333,0.53609777,deploy and monitor
1401,Product_1135,Whse_S...Sequential,53054.9023,45371.02629,3834987894,61927.27908,3181.818182,5749.595746,1205281.91,10.77071882,0.636363636,0.020739065,retrain
1402,Product_1136,Whse_J...Sequential,-24.43742008,118.2367382,36882.47089,192.0480953,62.5,116.1446655,590.1195343,1.65352489,0.333333333,0.53609777,deploy and monitor
1403,Product_1137,Whse_J...Sequential,1345.373221,662.6657962,729367.3445,854.0300606,431.25,508.6875474,1691.286596,1.678889261,0.416666667,0.255775185,retrain
1404,Product_1138,Whse_A...Sequential,-6.66E-18,61.46979754,12003.20597,109.5591437,52.27272727,89.4773622,229.6265491,1.224434215,0.363636364,0.479150365,deploy and monitor
1405,Product_1138,Whse_J...Sequential,195.1147575,256.6000902,88777.84026,297.9561046,256.25,163.0200013,346.4501083,1.827727286,0.25,0.868981671,deploy
1406,Product_1139,Whse_A...Sequential,-8.12E-16,171.1459531,84319.10915,290.3775287,62.5,150.5199322,1349.105746,1.929163296,0.5,0.167821343,retrain
1407,Product_1139,Whse_J...Sequential,896.5844715,229.1039995,64446.82826,253.8637986,229.1666667,181.0942818,281.2225233,1.401832218,0.416666667,0.255775185,retrain
1408,Product_1140,Whse_A...Sequential,2.23E-18,25.64253422,1943.251781,44.08232958,13.63636364,35.93497341,142.5051306,1.226724981,0.454545455,0.211476088,retrain
1409,Product_1140,Whse_J...Sequential,377.5810462,1131.524597,1865034.154,1365.662533,554.1666667,504.0289068,3365.475166,2.709492481,0.416666667,0.255775185,retrain
1410,Product_1141,Whse_J...Sequential,108.5219892,170.2142418,91978.07197,303.2788683,83.33333333,83.74896351,1103.736864,3.621285036,0.25,0.868981671,deploy
1411,Product_1142,Whse_J...Sequential,-17.78129891,399.891573,254349.0528,504.3303012,260.4166667,335.6365739,976.7003626,1.502608299,0.25,0.868981671,deploy
1412,Product_1143,Whse_A...Sequential,-2.07E-15,62.80802258,11593.25941,107.6719992,25,42.64014327,463.7303764,2.525132209,0.545454545,0.074660633,retrain
1413,Product_1143,Whse_J...Sequential,556.905336,486.3149899,450172.138,670.9486851,256.25,242.8401824,1756.769319,2.762922835,0.25,0.868981671,deploy
1414,Product_1144,Whse_J...Sequential,-3.271877137,17.57091816,510.6445663,22.59744601,14.58333333,12.89998923,35.0156274,1.751741463,0.333333333,0.53609777,deploy and monitor
1415,Product_1144,Whse_S...Sequential,4.92E-22,5.434148284,63.18182716,7.948699715,2.2,2.481934729,28.71901235,3.202622382,0.3,0.786929788,deploy
1416,Product_1145,Whse_J...Sequential,94.46919313,22.01245389,1208.854671,34.76858742,7.333333333,13.41847814,164.8438188,2.591097669,0.333333333,0.53609777,deploy and monitor
1417,Product_1146,Whse_J...Sequential,2.17377631,5.503826574,60.55067908,7.781431686,7.166666667,7.127801593,8.448931965,1.091701499,0.25,0.868981671,deploy
1418,Product_1147,Whse_J...Sequential,182590.5776,101682.6351,15420862287,124180.7646,46666.66667,29603.86611,330447.049,4.194748216,0.666666667,0.007859014,retrain
1419,Product_1148,Whse_J...Sequential,9711.17467,21512.99572,984638164.5,31378.9446,29166.66667,21586.38974,33759.02278,1.453644865,0.25,0.868981671,deploy
1420,Product_1149,Whse_J...Sequential,254050.6736,120391.7267,22731215138,150768.7472,222500,189917.7454,102162.7647,0.793863401,0.5,0.099546772,retrain
1421,Product_1150,Whse_J...Sequential,219302.6929,138025.0845,28694408266,169394.2392,191666.6667,101207.9817,149709.9562,1.673724111,0.416666667,0.255775185,retrain
1422,Product_1151,Whse_J...Sequential,550336.9461,135818.4958,32164370641,179344.2796,135000,78925.06995,238254.5973,2.272336024,0.333333333,0.53609777,deploy and monitor
1423,Product_1152,Whse_J...Sequential,883265.2701,486610.5637,4.28279E+11,654430.4527,717083.3333,296721.3784,597251.6686,2.205538597,0.333333333,0.53609777,deploy and monitor
1424,Product_1153,Whse_J...Sequential,182044.182,73861.93218,8888546987,94279.09093,78333.33333,29603.86611,113470.8126,3.184688465,0.583333333,0.031436056,retrain
1425,Product_1154,Whse_A...Sequential,35670.1337,17345.72259,450756571.3,21231.0285,21384.61538,11083.86535,21078.5447,1.915489573,0.307692308,0.588196066,deploy and monitor
1426,Product_1154,Whse_J...Sequential,35244.0812,18126.40923,394964336.1,19873.70967,36833.33333,15884.12905,10723.01365,1.251167729,0.25,0.868981671,deploy
1427,Product_1155,Whse_J...Sequential,7489.031767,30632.40723,1959933538,44271.13662,15000,15411.03501,130662.2358,2.872690679,0.416666667,0.255775185,retrain
1428,Product_1156,Whse_J...Sequential,254209.696,136561.373,34843606720,186664.4227,214166.6667,93537.72263,162693.8835,1.99560581,0.5,0.099546772,retrain
1429,Product_1157,Whse_C...Sequential,73019.6176,80474.99967,8804568834,93832.664,110000,44472.21355,80041.53485,2.109916654,0.666666667,0.033566434,retrain
1430,Product_1157,Whse_J...Sequential,606526.807,420840.8779,3.13221E+11,559661.3918,687500,297828.9498,455593.9979,1.879136975,0.333333333,0.53609777,deploy and monitor
1431,Product_1158,Whse_J...Sequential,499616.8388,104351.8409,16838068844,129761.5846,264916.6667,106221.8263,63559.86981,1.221609429,0.333333333,0.53609777,deploy and monitor
1432,Product_1159,Whse_J...Sequential,15110.31066,160419.6759,37661208242,194064.9588,200833.3333,158559.0496,187524.6883,1.22392862,0.25,0.868981671,deploy
1433,Product_1160,Whse_J...Sequential,-1927.193819,4411.649396,35096592.21,5924.23769,4916.666667,2325.880956,7138.289941,2.547094113,0.333333333,0.53609777,deploy and monitor
1434,Product_1161,Whse_J...Sequential,2236.11237,6484.484181,92572339.57,9621.452051,2500,3227.486122,37028.93583,2.981097885,0.416666667,0.255775185,retrain
1435,Product_1162,Whse_J...Sequential,44710.12479,76878.76441,9633490191,98150.34483,81666.66667,54936.83241,117961.1044,1.786603641,0.333333333,0.53609777,deploy and monitor
1436,Product_1163,Whse_J...Sequential,42803.6103,59795.4742,6560113893,80994.53002,56153.84615,41886.01043,116823.946,1.933689296,0.307692308,0.588196066,deploy and monitor
1437,Product_1164,Whse_J...Sequential,78941.30216,34410.02777,1659263170,40734.05418,44166.66667,38396.68678,37568.22271,1.060874195,0.5,0.099546772,retrain
1438,Product_1165,Whse_J...Sequential,69635.13037,74896.69719,14914655469,122125.5725,108333.3333,19930.43457,137673.7428,6.127592055,0.416666667,0.255775185,retrain
1439,Product_1166,Whse_C...Sequential,901298.5693,364844.7405,2.3421E+11,483952.1939,445769.2308,417445.7411,525405.7702,1.159317598,0.384615385,0.299920197,retrain
1440,Product_1167,Whse_J...Sequential,69882.06919,32238.13562,1715973722,41424.31317,30416.66667,25856.84414,56415.57442,1.602063769,0.25,0.868981671,deploy
1441,Product_1168,Whse_A...Sequential,2.427014304,0.859791601,1.261209426,1.123035808,0.454545455,0.78202957,2.774660736,1.43605287,0.454545455,0.211476088,retrain
1442,Product_1168,Whse_J...Sequential,-1.793987339,19.7449256,682.1271926,26.11756483,9.166666667,5.89962334,74.41387556,4.426988525,0.416666667,0.255775185,retrain
1443,Product_1169,Whse_J...Sequential,1.10374701,2.93572314,16.13066616,4.016300058,2.166666667,1.90758719,7.444922842,2.105434592,0.25,0.868981671,deploy
1444,Product_1170,Whse_S...Sequential,24,24.57142857,1182.571429,34.3885363,9.142857143,10.2459549,129.34375,3.356303695,0.428571429,0.575174825,deploy and monitor
1445,Product_1171,Whse_A...Sequential,40.50000675,24.08333446,700.3750776,26.46460046,19.33333333,13.64632633,36.22629712,1.939320505,0.5,0.474025974,deploy and monitor
1446,Product_1172,Whse_S...Sequential,66.000011,54.00000183,7244.000213,85.11169257,12.33333333,17.25945795,587.3513686,4.931307391,0.5,0.474025974,deploy and monitor
1447,Product_1173,Whse_J...Sequential,1874.641356,8141.971832,118753314.7,10897.39945,7500,9013.878189,15833.7753,1.208957922,0.333333333,0.53609777,deploy and monitor
1448,Product_1174,Whse_J...Sequential,30.82883199,25.43212729,964.8566355,31.06214151,24.16666667,19.77301753,39.92510216,1.57093582,0.25,0.868981671,deploy
1449,Product_1175,Whse_J...Sequential,31.2988593,75.86010987,9321.273073,96.54674035,74.16666667,48.89756867,125.6800864,1.97446914,0.416666667,0.255775185,retrain
1450,Product_1176,Whse_J...Sequential,-28.98807839,41.88525847,2810.938731,53.01828676,60.83333333,44.99228329,46.20721202,1.178386223,0.25,0.868981671,deploy
1451,Product_1177,Whse_J...Sequential,12.39820292,132.3130873,51460.96844,226.8501013,81.66666667,54.1346059,630.1343075,4.190482179,0.333333333,0.53609777,deploy and monitor
1452,Product_1178,Whse_A...Sequential,1.493596581,5.448732509,67.51273496,8.216613351,10,11.48242805,6.751273496,0.715581523,0.307692308,0.588196066,deploy and monitor
1453,Product_1179,Whse_S...Sequential,44.33496066,15.56766327,416.1509887,20.39977913,8.1,11.48433716,51.37666528,1.776313152,0.3,0.786929788,deploy
1454,Product_1180,Whse_A...Sequential,292.4849512,240.8385601,110910.3749,333.0320929,213,108.7060256,520.7059854,3.063602878,0.25,0.868981671,deploy
1455,Product_1181,Whse_J...Sequential,-2.012101168,17.00692432,466.241754,21.59263194,14,11.53256259,33.30298243,1.872318642,0.25,0.868981671,deploy
